,f1-score,precision,recall,support
accuracy,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
c_clusters,1.0,1.0,1.0,60.0
circle,1.0,1.0,1.0,53.0
clusters,1.0,1.0,1.0,44.0
macro avg,0.8397236821149865,0.8521465052323297,0.8420204519214911,297.0
random,0.6428571428571429,0.7941176470588235,0.54,50.0
sphere,0.6346153846153847,0.5409836065573771,0.7674418604651163,43.0
torus,0.7608695652173912,0.7777777777777778,0.7446808510638298,47.0
weighted avg,0.8491319469580338,0.8637162726951648,0.8484848484848485,297.0
