,f1-score,precision,recall,support
accuracy,0.8653198653198653,0.8653198653198653,0.8653198653198653,0.8653198653198653
c_clusters,1.0,1.0,1.0,40.0
circle,1.0,1.0,1.0,54.0
clusters,1.0,1.0,1.0,50.0
macro avg,0.8595242827800967,0.8707558965615232,0.8689446179200276,297.0
random,0.8615384615384616,0.8115942028985508,0.9180327868852459,61.0
sphere,0.6511627906976745,0.56,0.7777777777777778,36.0
torus,0.6444444444444445,0.8529411764705882,0.5178571428571429,56.0
weighted avg,0.8622376953126306,0.8802422634988705,0.8653198653198653,297.0
