,f1-score,precision,recall,support
accuracy,0.9225589225589226,0.9225589225589226,0.9225589225589226,0.9225589225589226
c_clusters,0.9333333333333333,1.0,0.875,48.0
circle,1.0,1.0,1.0,49.0
clusters,0.9464285714285715,0.8983050847457628,1.0,53.0
macro avg,0.9228187523306906,0.9304149071090869,0.9189623425991922,297.0
random,0.8906250000000001,0.8507462686567164,0.9344262295081968,61.0
sphere,0.8314606741573034,0.8604651162790697,0.8043478260869565,46.0
torus,0.935064935064935,0.972972972972973,0.9,40.0
weighted avg,0.9223522818166586,0.9259461486442467,0.9225589225589226,297.0
