,f1-score,precision,recall,support
accuracy,0.9326599326599326,0.9326599326599326,0.9326599326599326,0.9326599326599326
c_clusters,1.0,1.0,1.0,56.0
circle,1.0,1.0,1.0,51.0
clusters,1.0,1.0,1.0,47.0
macro avg,0.928050647973508,0.930879735570811,0.9276454033771108,297.0
random,0.8598130841121495,0.8070175438596491,0.92,50.0
sphere,0.7901234567901235,0.8,0.7804878048780488,41.0
torus,0.9183673469387755,0.9782608695652174,0.8653846153846154,52.0
weighted avg,0.9331340672552825,0.9360957656914942,0.9326599326599326,297.0
