,f1-score,precision,recall,support
accuracy,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926
c_clusters,0.6868686868686867,0.7555555555555555,0.6296296296296297,54.0
circle,0.5376344086021506,0.5208333333333334,0.5555555555555556,45.0
clusters,0.8518518518518519,0.8070175438596491,0.9019607843137255,51.0
macro avg,0.586271695432369,0.5909126062301119,0.5994856482654863,297.0
random,0.553191489361702,0.45614035087719296,0.7027027027027027,37.0
sphere,0.5185185185185185,0.6363636363636364,0.4375,64.0
torus,0.36956521739130427,0.3695652173913043,0.3695652173913043,46.0
weighted avg,0.5905123643569645,0.6060601361837407,0.5925925925925926,297.0
