,f1-score,precision,recall,support
accuracy,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
c_clusters,0.8035714285714286,0.7758620689655172,0.8333333333333334,54.0
circle,1.0,1.0,1.0,54.0
clusters,0.7608695652173914,0.7954545454545454,0.7291666666666666,48.0
macro avg,0.8446149087831177,0.847373630748015,0.8470179738562091,297.0
random,0.7608695652173915,0.7,0.8333333333333334,42.0
sphere,0.7526881720430109,0.8333333333333334,0.6862745098039216,51.0
torus,0.9896907216494846,0.9795918367346939,1.0,48.0
weighted avg,0.8476881125447514,0.8518477376068062,0.8484848484848485,297.0
