,f1-score,precision,recall,support
accuracy,0.8754208754208754,0.8754208754208754,0.8754208754208754,0.8754208754208754
c_clusters,0.9690721649484536,0.94,1.0,47.0
circle,1.0,1.0,1.0,53.0
clusters,0.9696969696969697,1.0,0.9411764705882353,51.0
macro avg,0.8727074931715085,0.873512825420023,0.8763479700180468,297.0
random,0.7450980392156864,0.8260869565217391,0.6785714285714286,56.0
sphere,0.6451612903225806,0.6122448979591837,0.6818181818181818,44.0
torus,0.9072164948453608,0.8627450980392157,0.9565217391304348,46.0
weighted avg,0.8749006159605434,0.8790098302532842,0.8754208754208754,297.0
