,f1-score,precision,recall,support
accuracy,0.9158249158249159,0.9158249158249159,0.9158249158249159,0.9158249158249159
c_clusters,1.0,1.0,1.0,53.0
circle,1.0,1.0,1.0,46.0
clusters,1.0,1.0,1.0,51.0
macro avg,0.91765959507895,0.9239247311827957,0.9198434090617379,297.0
random,0.7747747747747746,0.6935483870967742,0.8775510204081632,49.0
sphere,0.7311827956989247,0.85,0.6415094339622641,53.0
torus,1.0,1.0,1.0,45.0
weighted avg,0.9148708826128179,0.9226729662213534,0.9158249158249159,297.0
