,f1-score,precision,recall,support
accuracy,0.9023569023569024,0.9023569023569024,0.9023569023569024,0.9023569023569024
c_clusters,1.0,1.0,1.0,45.0
circle,1.0,1.0,1.0,49.0
clusters,1.0,1.0,1.0,50.0
macro avg,0.9017748512051561,0.9024237843285462,0.9021885521885521,297.0
random,0.7500000000000001,0.78,0.7222222222222222,54.0
sphere,0.6881720430107526,0.6530612244897959,0.7272727272727273,44.0
torus,0.9724770642201834,0.9814814814814815,0.9636363636363636,55.0
weighted avg,0.9032518802174518,0.9051723076061701,0.9023569023569024,297.0
