,f1-score,precision,recall,support
accuracy,0.7744107744107744,0.7744107744107744,0.7744107744107744,0.7744107744107744
c_clusters,0.761904761904762,0.6956521739130435,0.8421052631578947,57.0
circle,0.9887640449438202,0.9777777777777777,1.0,44.0
clusters,0.6868686868686869,0.7906976744186046,0.6071428571428571,56.0
macro avg,0.7716836250238185,0.7809834681778032,0.7758600303491944,297.0
random,0.693069306930693,0.6140350877192983,0.7954545454545454,44.0
sphere,0.5499999999999999,0.6285714285714286,0.4888888888888889,45.0
torus,0.9494949494949494,0.9791666666666666,0.9215686274509803,51.0
weighted avg,0.7712731575755519,0.781798734168589,0.7744107744107744,297.0
