,f1-score,precision,recall,support
accuracy,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798
c_clusters,0.7311827956989247,0.7727272727272727,0.6938775510204082,49.0
circle,0.9782608695652174,0.9574468085106383,1.0,45.0
clusters,0.7889908256880735,0.7678571428571429,0.8113207547169812,53.0
macro avg,0.8002792052821595,0.8084788976761743,0.8056811991043796,297.0
random,0.8749999999999999,0.9130434782608695,0.84,50.0
sphere,0.6875,0.8048780487804879,0.6,55.0
torus,0.7407407407407407,0.6349206349206349,0.8888888888888888,45.0
weighted avg,0.7965051960083613,0.8085423113987964,0.797979797979798,297.0
