,f1-score,precision,recall,support
accuracy,0.18855218855218855,0.18855218855218855,0.18855218855218855,0.18855218855218855
c_clusters,0.0,0.0,0.0,55.0
circle,0.0,0.0,0.0,41.0
clusters,0.0,0.0,0.0,44.0
macro avg,0.05288007554296506,0.031425364758698095,0.16666666666666666,297.0
random,0.0,0.0,0.0,54.0
sphere,0.31728045325779036,0.18855218855218855,1.0,56.0
torus,0.0,0.0,0.0,47.0
weighted avg,0.05982392384658674,0.035551927807820065,0.18855218855218855,297.0
