,f1-score,precision,recall,support
accuracy,0.8922558922558923,0.8922558922558923,0.8922558922558923,0.8922558922558923
c_clusters,0.9148936170212766,0.8958333333333334,0.9347826086956522,46.0
circle,1.0,1.0,1.0,51.0
clusters,0.9292929292929293,0.9583333333333334,0.9019607843137255,51.0
macro avg,0.8917352577824046,0.8917521367521367,0.8943936077715645,297.0
random,0.8387096774193548,0.78,0.9069767441860465,43.0
sphere,0.7722772277227722,0.8125,0.7358490566037735,53.0
torus,0.8952380952380953,0.9038461538461539,0.8867924528301887,53.0
weighted avg,0.8919928418278665,0.8942413450746786,0.8922558922558923,297.0
