,f1-score,precision,recall,support
accuracy,0.8956228956228957,0.8956228956228957,0.8956228956228957,0.8956228956228957
c_clusters,1.0,1.0,1.0,54.0
circle,0.9904761904761905,0.9811320754716981,1.0,52.0
clusters,0.989010989010989,1.0,0.9782608695652174,46.0
macro avg,0.8943798265226836,0.8986231476302708,0.8965354769915463,297.0
random,0.8636363636363636,0.8837209302325582,0.8444444444444444,45.0
sphere,0.7346938775510204,0.6545454545454545,0.8372093023255814,43.0
torus,0.7884615384615385,0.8723404255319149,0.7192982456140351,57.0
weighted avg,0.8969597582151696,0.904562857191135,0.8956228956228957,297.0
