,f1-score,precision,recall,support
accuracy,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407
c_clusters,0.6713286713286712,0.5274725274725275,0.9230769230769231,52.0
circle,1.0,1.0,1.0,43.0
clusters,0.2985074626865672,0.7142857142857143,0.18867924528301888,53.0
macro avg,0.7277762683295447,0.7742699249791448,0.7524992642271991,297.0
random,0.7920792079207921,0.7407407407407407,0.851063829787234,47.0
sphere,0.78,0.8297872340425532,0.7358490566037735,53.0
torus,0.8247422680412372,0.8333333333333334,0.8163265306122449,49.0
weighted avg,0.7161955566928513,0.7673824438993864,0.7407407407407407,297.0
