,f1-score,precision,recall,support
accuracy,0.8080808080808081,0.8080808080808081,0.8080808080808081,0.8080808080808081
c_clusters,0.8062015503875969,0.8125,0.8,65.0
circle,0.970873786407767,0.9615384615384616,0.9803921568627451,51.0
clusters,0.7407407407407407,0.7407407407407407,0.7407407407407407,54.0
macro avg,0.808296005752446,0.8072024533749341,0.8096351187570283,297.0
random,0.711111111111111,0.7272727272727273,0.6956521739130435,46.0
sphere,0.6588235294117646,0.6511627906976745,0.6666666666666666,42.0
torus,0.9620253164556962,0.95,0.9743589743589743,39.0
weighted avg,0.807469193838947,0.8070853340145094,0.8080808080808081,297.0
