,f1-score,precision,recall,support
accuracy,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576
c_clusters,0.7272727272727273,0.6567164179104478,0.8148148148148148,54.0
circle,0.9019607843137255,0.8363636363636363,0.9787234042553191,47.0
clusters,0.5569620253164557,0.7586206896551724,0.44,50.0
macro avg,0.7505686313039317,0.7683779452253527,0.7643727719614244,297.0
random,0.712871287128713,0.6101694915254238,0.8571428571428571,42.0
sphere,0.6451612903225806,0.7692307692307693,0.5555555555555556,54.0
torus,0.9591836734693877,0.9791666666666666,0.94,50.0
weighted avg,0.7483214572780803,0.7704603551342638,0.7575757575757576,297.0
