,f1-score,precision,recall,support
accuracy,0.8956228956228957,0.8956228956228957,0.8956228956228957,0.8956228956228957
c_clusters,1.0,1.0,1.0,51.0
circle,1.0,1.0,1.0,43.0
clusters,1.0,1.0,1.0,43.0
macro avg,0.9033064890603405,0.9050424804148737,0.9049885850833245,297.0
random,0.7339449541284404,0.8,0.6779661016949152,59.0
sphere,0.7047619047619048,0.6491228070175439,0.7708333333333334,48.0
torus,0.9811320754716981,0.9811320754716981,0.9811320754716981,53.0
weighted avg,0.8960650630375402,0.9001949317738792,0.8956228956228957,297.0
