,f1-score,precision,recall,support
accuracy,0.9057239057239057,0.9057239057239057,0.9057239057239057,0.9057239057239057
c_clusters,0.9782608695652174,1.0,0.9574468085106383,47.0
circle,1.0,1.0,1.0,51.0
clusters,0.9739130434782608,0.9655172413793104,0.9824561403508771,57.0
macro avg,0.9018253992571484,0.9102855722914596,0.9064875672286291,297.0
random,0.8080808080808081,0.6896551724137931,0.975609756097561,41.0
sphere,0.7906976744186047,0.8292682926829268,0.7555555555555555,45.0
torus,0.86,0.9772727272727273,0.7678571428571429,56.0
weighted avg,0.9069495381413349,0.9203861640592278,0.9057239057239057,297.0
