,f1-score,precision,recall,support
accuracy,0.7811447811447811,0.7811447811447811,0.7811447811447811,0.7811447811447811
c_clusters,0.6595744680851063,0.6888888888888889,0.6326530612244898,49.0
circle,0.9870129870129869,0.9743589743589743,1.0,38.0
clusters,0.7155963302752294,0.6964285714285714,0.7358490566037735,53.0
macro avg,0.7892001220239035,0.7903740769812199,0.7894939427149669,297.0
random,0.7959183673469388,0.8125,0.78,50.0
sphere,0.7652173913043478,0.7333333333333333,0.8,55.0
torus,0.8118811881188118,0.8367346938775511,0.7884615384615384,52.0
weighted avg,0.7806496451801856,0.7816850110500904,0.7811447811447811,297.0
