,f1-score,precision,recall,support
accuracy,0.898989898989899,0.898989898989899,0.898989898989899,0.898989898989899
c_clusters,1.0,1.0,1.0,59.0
circle,1.0,1.0,1.0,50.0
clusters,1.0,1.0,1.0,50.0
macro avg,0.893760710256874,0.899348433244879,0.8993959257117151,297.0
random,0.7474747474747475,0.8809523809523809,0.6491228070175439,57.0
sphere,0.6739130434782609,0.5849056603773585,0.7948717948717948,39.0
torus,0.9411764705882352,0.9302325581395349,0.9523809523809523,42.0
weighted avg,0.900397579348211,0.912779036736913,0.898989898989899,297.0
