,f1-score,precision,recall,support
accuracy,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926
c_clusters,0.776470588235294,0.825,0.7333333333333333,45.0
circle,0.975609756097561,0.9523809523809523,1.0,40.0
clusters,0.796116504854369,0.7735849056603774,0.82,50.0
macro avg,0.6131322703892786,0.619528420707666,0.6194184455391352,297.0
random,0.39344262295081966,0.32432432432432434,0.5,48.0
sphere,0.28260869565217395,0.3611111111111111,0.23214285714285715,56.0
torus,0.45454545454545453,0.4807692307692308,0.43103448275862066,58.0
weighted avg,0.5887082867980019,0.5978918806486941,0.5925925925925926,297.0
