,f1-score,precision,recall,support
accuracy,0.8417508417508418,0.8417508417508418,0.8417508417508418,0.8417508417508418
c_clusters,0.8571428571428572,0.9056603773584906,0.8135593220338984,59.0
circle,0.9906542056074767,0.9814814814814815,1.0,53.0
clusters,0.8292682926829267,0.7906976744186046,0.8717948717948718,39.0
macro avg,0.8409117629397551,0.847055885117529,0.8417186687151054,297.0
random,0.8453608247422681,0.9318181818181818,0.7735849056603774,53.0
sphere,0.7090909090909091,0.639344262295082,0.7959183673469388,49.0
torus,0.8139534883720929,0.8333333333333334,0.7954545454545454,44.0
weighted avg,0.8443807967287065,0.8541097280824388,0.8417508417508418,297.0
