,f1-score,precision,recall,support
accuracy,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
c_clusters,0.7872340425531915,0.8043478260869565,0.7708333333333334,48.0
circle,0.9914529914529915,0.9830508474576272,1.0,58.0
clusters,0.7722772277227723,0.7647058823529411,0.78,50.0
macro avg,0.8407611592219415,0.8433814426077588,0.8405978260869565,297.0
random,0.8,0.8108108108108109,0.7894736842105263,38.0
sphere,0.7676767676767677,0.7169811320754716,0.8260869565217391,46.0
torus,0.9259259259259259,0.9803921568627451,0.8771929824561403,57.0
weighted avg,0.849819117925503,0.8536539890566409,0.8484848484848485,297.0
