,f1-score,precision,recall,support
accuracy,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788
c_clusters,0.9761904761904763,0.9534883720930233,1.0,41.0
circle,1.0,1.0,1.0,47.0
clusters,0.9795918367346939,1.0,0.96,50.0
macro avg,0.8870294784580498,0.8951949219188856,0.8924115393283749,297.0
random,0.7333333333333333,0.6376811594202898,0.8627450980392157,51.0
sphere,0.6530612244897959,0.8,0.5517241379310345,58.0
torus,0.98,0.98,0.98,50.0
weighted avg,0.8763668430335098,0.8889385938930935,0.8787878787878788,297.0
