,f1-score,precision,recall,support
accuracy,0.8047138047138047,0.8047138047138047,0.8047138047138047,0.8047138047138047
c_clusters,0.6506024096385542,0.8181818181818182,0.54,50.0
circle,0.9734513274336283,0.9482758620689655,1.0,55.0
clusters,0.7346938775510204,0.6428571428571429,0.8571428571428571,42.0
macro avg,0.7973588929074461,0.8145252837567586,0.8024542124542124,297.0
random,0.7865168539325842,0.875,0.7142857142857143,49.0
sphere,0.75,0.6666666666666666,0.8571428571428571,49.0
torus,0.8888888888888888,0.9361702127659575,0.8461538461538461,52.0
weighted avg,0.8028236848917137,0.8225144143211464,0.8047138047138047,297.0
