,f1-score,precision,recall,support
accuracy,0.8451178451178452,0.8451178451178452,0.8451178451178452,0.8451178451178452
c_clusters,1.0,1.0,1.0,58.0
circle,1.0,1.0,1.0,57.0
clusters,1.0,1.0,1.0,40.0
macro avg,0.8130434782608695,0.9095744680851064,0.8553459119496855,297.0
random,0.6666666666666666,0.5,1.0,44.0
sphere,0.23333333333333334,1.0,0.1320754716981132,53.0
torus,0.9782608695652174,0.9574468085106383,1.0,45.0
weighted avg,0.8105109061630801,0.9194784726699621,0.8451178451178452,297.0
