,f1-score,precision,recall,support
accuracy,0.8754208754208754,0.8754208754208754,0.8754208754208754,0.8754208754208754
c_clusters,0.9333333333333333,1.0,0.875,48.0
circle,1.0,1.0,1.0,58.0
clusters,0.9387755102040816,0.8846153846153846,1.0,46.0
macro avg,0.8726155891180521,0.8846049614342298,0.8758583576460542,297.0
random,0.7857142857142858,0.676923076923077,0.9361702127659575,47.0
sphere,0.6813186813186813,0.7948717948717948,0.5961538461538461,52.0
torus,0.8965517241379309,0.9512195121951219,0.8478260869565217,46.0
weighted avg,0.8740141267234863,0.8875324013535395,0.8754208754208754,297.0
