,f1-score,precision,recall,support
accuracy,0.7542087542087542,0.7542087542087542,0.7542087542087542,0.7542087542087542
c_clusters,0.864406779661017,0.85,0.8793103448275862,58.0
circle,0.98,1.0,0.9607843137254902,51.0
clusters,0.8409090909090909,0.8409090909090909,0.8409090909090909,44.0
macro avg,0.7542174770269936,0.7749199430706281,0.7587062118532364,297.0
random,0.5531914893617021,0.7428571428571429,0.4406779661016949,59.0
sphere,0.5762711864406779,0.4657534246575342,0.7555555555555555,45.0
torus,0.7105263157894738,0.75,0.675,40.0
weighted avg,0.7545695189026561,0.7814393115762978,0.7542087542087542,297.0
