,f1-score,precision,recall,support
accuracy,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798
c_clusters,0.98989898989899,0.98,1.0,49.0
circle,1.0,1.0,1.0,49.0
clusters,0.9913043478260869,1.0,0.9827586206896551,58.0
macro avg,0.7731897472268855,0.780600414078675,0.7770792669702885,297.0
random,0.3692307692307692,0.48,0.3,40.0
sphere,0.6504065040650406,0.5714285714285714,0.7547169811320755,53.0
torus,0.6382978723404256,0.6521739130434783,0.625,48.0
weighted avg,0.7908409967541479,0.7939732731037078,0.797979797979798,297.0
