,f1-score,precision,recall,support
accuracy,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478114
c_clusters,0.6024096385542168,0.625,0.5813953488372093,43.0
circle,1.0,1.0,1.0,53.0
clusters,0.7027027027027027,0.6842105263157895,0.7222222222222222,54.0
macro avg,0.8045669975449773,0.8056012531925797,0.8041376620978303,297.0
random,0.7999999999999999,0.8085106382978723,0.7916666666666666,48.0
sphere,0.7708333333333333,0.7551020408163265,0.7872340425531915,47.0
torus,0.9514563106796117,0.9607843137254902,0.9423076923076923,52.0
weighted avg,0.8112944620396759,0.8117220851563749,0.8114478114478114,297.0
