,f1-score,precision,recall,support
accuracy,0.8249158249158249,0.8249158249158249,0.8249158249158249,0.8249158249158249
c_clusters,1.0,1.0,1.0,54.0
circle,1.0,1.0,1.0,47.0
clusters,1.0,1.0,1.0,41.0
macro avg,0.7706552706552706,0.7363387978142076,0.8333333333333334,297.0
random,0.6666666666666666,0.5,1.0,47.0
sphere,0.0,0.0,0.0,52.0
torus,0.9572649572649572,0.9180327868852459,1.0,56.0
weighted avg,0.7641083196638752,0.7303361483689352,0.8249158249158249,297.0
