,f1-score,precision,recall,support
accuracy,0.9057239057239057,0.9057239057239057,0.9057239057239057,0.9057239057239057
c_clusters,1.0,1.0,1.0,48.0
circle,1.0,1.0,1.0,49.0
clusters,1.0,1.0,1.0,53.0
macro avg,0.9068500251784709,0.9066784869976359,0.9070681872178664,297.0
random,0.8099173553719008,0.8166666666666667,0.8032786885245902,61.0
sphere,0.7311827956989247,0.723404255319149,0.7391304347826086,46.0
torus,0.9,0.9,0.9,40.0
weighted avg,0.9058564554876649,0.9060379205769276,0.9057239057239057,297.0
