,f1-score,precision,recall,support
accuracy,0.8956228956228957,0.8956228956228957,0.8956228956228957,0.8956228956228957
c_clusters,0.9914529914529915,1.0,0.9830508474576272,59.0
circle,1.0,1.0,1.0,56.0
clusters,0.9906542056074767,0.9814814814814815,1.0,53.0
macro avg,0.8820628981272586,0.8897966594045026,0.8869034684712651,297.0
random,0.6881720430107526,0.5925925925925926,0.8205128205128205,39.0
sphere,0.6341463414634146,0.7647058823529411,0.5416666666666666,48.0
torus,0.9879518072289156,1.0,0.9761904761904762,42.0
weighted avg,0.8948555870848501,0.9051700740153901,0.8956228956228957,297.0
