,f1-score,precision,recall,support
accuracy,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788
c_clusters,1.0,1.0,1.0,45.0
circle,1.0,1.0,1.0,53.0
clusters,1.0,1.0,1.0,51.0
macro avg,0.8805915755572506,0.880779054916986,0.8805738489249127,297.0
random,0.719298245614035,0.7068965517241379,0.7321428571428571,56.0
sphere,0.608695652173913,0.6222222222222222,0.5957446808510638,47.0
torus,0.9555555555555556,0.9555555555555556,0.9555555555555556,45.0
weighted avg,0.8784154794833665,0.8782176812828153,0.8787878787878788,297.0
