,f1-score,precision,recall,support
accuracy,0.9124579124579124,0.9124579124579124,0.9124579124579124,0.9124579124579124
c_clusters,0.9782608695652174,1.0,0.9574468085106383,47.0
circle,1.0,1.0,1.0,54.0
clusters,0.9803921568627451,0.9615384615384616,1.0,50.0
macro avg,0.9090438130572789,0.9114499694410904,0.9143700655693832,297.0
random,0.8131868131868133,0.7254901960784313,0.925,40.0
sphere,0.7578947368421052,0.8571428571428571,0.6792452830188679,53.0
torus,0.9245283018867925,0.9245283018867925,0.9245283018867925,53.0
weighted avg,0.9114268090666888,0.9175929372007804,0.9124579124579124,297.0
