,f1-score,precision,recall,support
accuracy,0.7508417508417509,0.7508417508417509,0.7508417508417509,0.7508417508417509
c_clusters,1.0,1.0,1.0,55.0
circle,1.0,1.0,1.0,46.0
clusters,1.0,1.0,1.0,54.0
macro avg,0.693763865525732,0.6607238247863249,0.7479038126878659,297.0
random,0.5840707964601769,0.515625,0.673469387755102,49.0
sphere,0.0,0.0,0.0,50.0
torus,0.5785123966942148,0.44871794871794873,0.813953488372093,43.0
weighted avg,0.702005057523232,0.671920864629198,0.7508417508417509,297.0
