,f1-score,precision,recall,support
accuracy,0.7003367003367004,0.7003367003367004,0.7003367003367004,0.7003367003367004
c_clusters,0.8217054263565892,0.828125,0.8153846153846154,65.0
circle,0.9902912621359222,0.9807692307692307,1.0,51.0
clusters,0.7777777777777778,0.7777777777777778,0.7777777777777778,54.0
macro avg,0.6744949396403735,0.6764352024752567,0.6752791491921927,297.0
random,0.5544554455445544,0.509090909090909,0.6086956521739131,46.0
sphere,0.3,0.3157894736842105,0.2857142857142857,42.0
torus,0.6027397260273972,0.6470588235294118,0.5641025641025641,39.0
weighted avg,0.6987458144519473,0.6995420525245672,0.7003367003367004,297.0
