,f1-score,precision,recall,support
accuracy,0.8653198653198653,0.8653198653198653,0.8653198653198653,0.8653198653198653
c_clusters,0.9908256880733944,1.0,0.9818181818181818,55.0
circle,1.0,1.0,1.0,46.0
clusters,0.9908256880733944,0.9818181818181818,1.0,54.0
macro avg,0.8642326919478615,0.8750583597603946,0.8620843940113043,297.0
random,0.7256637168141593,0.640625,0.8367346938775511,49.0
sphere,0.5806451612903226,0.627906976744186,0.54,50.0
torus,0.8974358974358974,1.0,0.813953488372093,43.0
weighted avg,0.8659243224853653,0.8747614668531688,0.8653198653198653,297.0
