,f1-score,precision,recall,support
accuracy,0.8922558922558923,0.8922558922558923,0.8922558922558923,0.8922558922558923
c_clusters,1.0,1.0,1.0,45.0
circle,1.0,1.0,1.0,51.0
clusters,1.0,1.0,1.0,46.0
macro avg,0.9036038130667287,0.9055839536065525,0.9038520478721416,297.0
random,0.7478260869565216,0.7962962962962963,0.7049180327868853,61.0
sphere,0.7090909090909091,0.6610169491525424,0.7647058823529411,51.0
torus,0.9647058823529412,0.9761904761904762,0.9534883720930233,43.0
weighted avg,0.8931426956537396,0.8965054847038525,0.8922558922558923,297.0
