,f1-score,precision,recall,support
accuracy,0.8013468013468014,0.8013468013468014,0.8013468013468014,0.8013468013468014
c_clusters,1.0,1.0,1.0,41.0
circle,1.0,1.0,1.0,55.0
clusters,1.0,1.0,1.0,49.0
macro avg,0.8066395154553049,0.8161814692487712,0.8023809523809523,297.0
random,0.6133333333333334,0.696969696969697,0.5476190476190477,42.0
sphere,0.6015037593984963,0.547945205479452,0.6666666666666666,60.0
torus,0.6250000000000001,0.6521739130434783,0.6,50.0
weighted avg,0.8016842611579453,0.8072664486655499,0.8013468013468014,297.0
