,f1-score,precision,recall,support
accuracy,0.8956228956228957,0.8956228956228957,0.8956228956228957,0.8956228956228957
c_clusters,0.9572649572649573,0.9655172413793104,0.9491525423728814,59.0
circle,1.0,1.0,1.0,47.0
clusters,0.9462365591397849,0.9361702127659575,0.9565217391304348,46.0
macro avg,0.8959825240253787,0.900708255890589,0.8960755837137562,297.0
random,0.8210526315789475,0.9069767441860465,0.75,52.0
sphere,0.7777777777777777,0.711864406779661,0.8571428571428571,49.0
torus,0.8735632183908046,0.8837209302325582,0.8636363636363636,44.0
weighted avg,0.8964583965032806,0.9022128437330765,0.8956228956228957,297.0
