,f1-score,precision,recall,support
accuracy,0.8720538720538721,0.8720538720538721,0.8720538720538721,0.8720538720538721
c_clusters,0.9074074074074073,0.8909090909090909,0.9245283018867925,53.0
circle,1.0,1.0,1.0,47.0
clusters,0.8979591836734694,0.9166666666666666,0.88,50.0
macro avg,0.870691037357704,0.8705046589930311,0.871356568832984,297.0
random,0.7777777777777778,0.7777777777777778,0.7777777777777778,54.0
sphere,0.6818181818181818,0.6976744186046512,0.6666666666666666,45.0
torus,0.9591836734693877,0.94,0.9791666666666666,48.0
weighted avg,0.8710881693084674,0.8705955016455368,0.8720538720538721,297.0
