,f1-score,precision,recall,support
accuracy,0.8047138047138047,0.8047138047138047,0.8047138047138047,0.8047138047138047
c_clusters,0.8155339805825242,0.9333333333333333,0.7241379310344828,58.0
circle,0.9902912621359222,0.9807692307692307,1.0,51.0
clusters,0.82,0.7321428571428571,0.9318181818181818,44.0
macro avg,0.7966547315878859,0.8034721907603263,0.8131552717905728,297.0
random,0.7850467289719627,0.875,0.711864406779661,59.0
sphere,0.5609756097560976,0.6216216216216216,0.5111111111111111,45.0
torus,0.8080808080808081,0.6779661016949152,1.0,40.0
weighted avg,0.8005748047620234,0.8184628513724559,0.8047138047138047,297.0
