,f1-score,precision,recall,support
accuracy,0.8855218855218855,0.8855218855218855,0.8855218855218855,0.8855218855218855
c_clusters,0.9107142857142857,0.864406779661017,0.9622641509433962,53.0
circle,1.0,1.0,1.0,49.0
clusters,0.9,0.9574468085106383,0.8490566037735849,53.0
macro avg,0.8808333333333334,0.8837704698234808,0.8808009338669717,297.0
random,0.76,0.7307692307692307,0.7916666666666666,48.0
sphere,0.7142857142857143,0.75,0.6818181818181818,44.0
torus,1.0,1.0,1.0,50.0
weighted avg,0.8851058201058201,0.8876604823233024,0.8855218855218855,297.0
