,f1-score,precision,recall,support
accuracy,0.8417508417508418,0.8417508417508418,0.8417508417508418,0.8417508417508418
c_clusters,0.8205128205128206,0.7164179104477612,0.96,50.0
circle,1.0,1.0,1.0,48.0
clusters,0.7272727272727273,0.9333333333333333,0.5957446808510638,47.0
macro avg,0.8368643138865313,0.8590855247571665,0.8385951056456303,297.0
random,0.8813559322033898,0.8,0.9811320754716981,53.0
sphere,0.7659574468085106,0.8,0.7346938775510204,49.0
torus,0.8260869565217391,0.9047619047619048,0.76,50.0
weighted avg,0.8375608967472823,0.8569887455459595,0.8417508417508418,297.0
