,f1-score,precision,recall,support
accuracy,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.7373737373737373
c_clusters,0.6842105263157894,0.5571428571428572,0.8863636363636364,44.0
circle,1.0,1.0,1.0,48.0
clusters,0.6,0.84375,0.46551724137931033,58.0
macro avg,0.743831679253108,0.7640016233766233,0.754681398526627,297.0
random,0.6728971962616823,0.6545454545454545,0.6923076923076923,52.0
sphere,0.5882352941176471,0.6,0.5769230769230769,52.0
torus,0.9176470588235294,0.9285714285714286,0.9069767441860465,43.0
weighted avg,0.7338147346364701,0.7630192618828983,0.7373737373737373,297.0
