,f1-score,precision,recall,support
accuracy,0.8821548821548821,0.8821548821548821,0.8821548821548821,0.8821548821548821
c_clusters,0.9690721649484536,0.9791666666666666,0.9591836734693877,49.0
circle,0.9787234042553191,1.0,0.9583333333333334,48.0
clusters,0.9504950495049506,0.9230769230769231,0.9795918367346939,49.0
macro avg,0.8828392191011475,0.8836267135342336,0.8826761730333158,297.0
random,0.7708333333333333,0.7872340425531915,0.7551020408163265,49.0
sphere,0.7326732673267328,0.7254901960784313,0.74,50.0
torus,0.8952380952380953,0.8867924528301887,0.9038461538461539,52.0
weighted avg,0.8821360086347578,0.8827344152647597,0.8821548821548821,297.0
