,f1-score,precision,recall,support
accuracy,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383
c_clusters,0.8367346938775511,0.7735849056603774,0.9111111111111111,45.0
circle,0.9655172413793104,0.9655172413793104,0.9655172413793104,58.0
clusters,0.7674418604651163,0.8461538461538461,0.7021276595744681,47.0
macro avg,0.8305599861391513,0.8375119422303703,0.8371404214002919,297.0
random,0.7499999999999999,0.6545454545454545,0.8780487804878049,41.0
sphere,0.7021276595744681,0.8048780487804879,0.6226415094339622,53.0
torus,0.9615384615384616,0.9803921568627451,0.9433962264150944,53.0
weighted avg,0.837195734294059,0.8486068554188645,0.8383838383838383,297.0
