,f1-score,precision,recall,support
accuracy,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148
c_clusters,0.7659574468085106,0.7346938775510204,0.8,45.0
circle,0.9347826086956522,0.8775510204081632,1.0,43.0
clusters,0.7200000000000001,0.8,0.6545454545454545,55.0
macro avg,0.8142408690183404,0.8175598403132965,0.8229952129508179,297.0
random,0.8035714285714286,0.7258064516129032,0.9,50.0
sphere,0.7096774193548386,0.825,0.6226415094339622,53.0
torus,0.9514563106796117,0.9423076923076923,0.9607843137254902,51.0
weighted avg,0.8100319319169499,0.8177405160124053,0.8148148148148148,297.0
