,f1-score,precision,recall,support
accuracy,0.898989898989899,0.898989898989899,0.898989898989899,0.898989898989899
c_clusters,1.0,1.0,1.0,48.0
circle,1.0,1.0,1.0,48.0
clusters,1.0,1.0,1.0,53.0
macro avg,0.8966334198892337,0.8991525423728813,0.8961928651059085,297.0
random,0.7387387387387386,0.6949152542372882,0.7884615384615384,52.0
sphere,0.6511627906976744,0.7,0.6086956521739131,46.0
torus,0.98989898989899,1.0,0.98,50.0
weighted avg,0.8985281221597876,0.9001198424927238,0.898989898989899,297.0
