,f1-score,precision,recall,support
accuracy,0.8754208754208754,0.8754208754208754,0.8754208754208754,0.8754208754208754
c_clusters,0.9158878504672898,0.8596491228070176,0.98,50.0
circle,1.0,1.0,1.0,45.0
clusters,0.8863636363636362,0.975,0.8125,48.0
macro avg,0.8791654136480327,0.8824375060158091,0.8800887423935091,297.0
random,0.8478260869565217,0.8297872340425532,0.8666666666666667,45.0
sphere,0.7787610619469026,0.8,0.7586206896551724,58.0
torus,0.8461538461538461,0.8301886792452831,0.8627450980392157,51.0
weighted avg,0.8747946421839361,0.8783249303494113,0.8754208754208754,297.0
