,f1-score,precision,recall,support
accuracy,0.9023569023569024,0.9023569023569024,0.9023569023569024,0.9023569023569024
c_clusters,1.0,1.0,1.0,57.0
circle,1.0,1.0,1.0,43.0
clusters,1.0,1.0,1.0,62.0
macro avg,0.8974702545911392,0.8981551316178645,0.8980912061794415,297.0
random,0.7216494845360826,0.7608695652173914,0.6862745098039216,51.0
sphere,0.6881720430107526,0.6530612244897959,0.7272727272727273,44.0
torus,0.975,0.975,0.975,40.0
weighted avg,0.9026386990027385,0.9041718575880066,0.9023569023569024,297.0
