,f1-score,precision,recall,support
accuracy,0.8922558922558923,0.8922558922558923,0.8922558922558923,0.8922558922558923
c_clusters,1.0,1.0,1.0,42.0
circle,1.0,1.0,1.0,50.0
clusters,1.0,1.0,1.0,49.0
macro avg,0.8966740839638035,0.8965003811701925,0.8974358974358975,297.0
random,0.7476635514018691,0.7272727272727273,0.7692307692307693,52.0
sphere,0.68,0.7083333333333334,0.6538461538461539,52.0
torus,0.9523809523809524,0.9433962264150944,0.9615384615384616,52.0
weighted avg,0.8914556033559149,0.8912731276939395,0.8922558922558923,297.0
