,f1-score,precision,recall,support
accuracy,0.8249158249158249,0.8249158249158249,0.8249158249158249,0.8249158249158249
c_clusters,0.8214285714285714,0.71875,0.9583333333333334,48.0
circle,1.0,1.0,1.0,58.0
clusters,0.7619047619047621,0.9411764705882353,0.64,50.0
macro avg,0.8023828188803604,0.8293964102034256,0.8060532672260362,297.0
random,0.5806451612903226,0.75,0.47368421052631576,38.0
sphere,0.7476635514018691,0.6557377049180327,0.8695652173913043,46.0
torus,0.9026548672566371,0.9107142857142857,0.8947368421052632,57.0
weighted avg,0.8196369577473268,0.8422002432368874,0.8249158249158249,297.0
