,f1-score,precision,recall,support
accuracy,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576
c_clusters,0.6792452830188679,0.631578947368421,0.7346938775510204,49.0
circle,0.9803921568627451,0.9615384615384616,1.0,50.0
clusters,0.5909090909090909,0.6666666666666666,0.5306122448979592,49.0
macro avg,0.7498324200971257,0.7532054495212391,0.7513360404195984,297.0
random,0.7155963302752295,0.6842105263157895,0.75,52.0
sphere,0.5813953488372093,0.5952380952380952,0.5681818181818182,44.0
torus,0.9514563106796116,0.98,0.9245283018867925,53.0
weighted avg,0.7558140106221407,0.758923844187002,0.7575757575757576,297.0
