,f1-score,precision,recall,support
accuracy,0.8552188552188552,0.8552188552188552,0.8552188552188552,0.8552188552188552
c_clusters,1.0,1.0,1.0,42.0
circle,1.0,1.0,1.0,49.0
clusters,1.0,1.0,1.0,57.0
macro avg,0.860696460729398,0.8611239950525665,0.8604164074488821,297.0
random,0.6458333333333333,0.6326530612244898,0.6595744680851063,47.0
sphere,0.6194690265486725,0.625,0.6140350877192983,57.0
torus,0.8988764044943819,0.9090909090909091,0.8888888888888888,45.0
weighted avg,0.8556004693002969,0.8561238545004779,0.8552188552188552,297.0
