,f1-score,precision,recall,support
accuracy,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148
c_clusters,0.7610619469026548,0.7413793103448276,0.7818181818181819,55.0
circle,0.9803921568627451,0.9803921568627451,0.9803921568627451,51.0
clusters,0.7128712871287128,0.7346938775510204,0.6923076923076923,52.0
macro avg,0.8151788623885333,0.8145325864733052,0.816695034150277,297.0
random,0.7578947368421053,0.7659574468085106,0.75,48.0
sphere,0.711111111111111,0.7272727272727273,0.6956521739130435,46.0
torus,0.967741935483871,0.9375,1.0,45.0
weighted avg,0.8133540726823079,0.8127540289662375,0.8148148148148148,297.0
