,f1-score,precision,recall,support
macro avg,0.5967314425798056,0.6021186918828136,0.5954012332187057,660.0
2,0.9841269841269841,0.9841269841269841,0.9841269841269841,126.0
3.5,0.60431654676259,0.6268656716417911,0.5833333333333334,144.0
4.1,0.4609053497942387,0.509090909090909,0.42105263157894735,133.0
4.0,0.42068965517241375,0.37888198757763975,0.4728682170542636,129.0
weighted avg,0.5944456824775252,0.600518024418254,0.5924242424242424,660.0
accuracy,0.5924242424242424,0.5924242424242424,0.5924242424242424,0.5924242424242424
4.3,0.5136186770428016,0.5116279069767442,0.515625,128.0
