,f1-score,precision,recall,support
weighted avg,0.9409406059894097,0.9416635836631134,0.9409090909090909,660.0
2,0.9964664310954063,1.0,0.9929577464788732,142.0
3.5,0.958490566037736,0.9548872180451128,0.9621212121212122,132.0
4.1,0.9357142857142857,0.916083916083916,0.9562043795620438,137.0
accuracy,0.9409090909090909,0.9409090909090909,0.9409090909090909,0.9409090909090909
4.0,0.8841201716738197,0.8728813559322034,0.8956521739130435,115.0
macro avg,0.9387420746880334,0.9391704980122464,0.938999042713542,660.0
4.3,0.9189189189189189,0.952,0.8880597014925373,134.0
