,f1-score,precision,recall,support
weighted avg,0.20313448039719226,0.2302152702493418,0.29393939393939394,660.0
2,0.73,1.0,0.5748031496062992,127.0
3.5,0.34180790960451973,0.2061328790459966,1.0,121.0
4.1,0.0,0.0,0.0,131.0
accuracy,0.29393939393939394,0.29393939393939394,0.29393939393939394,0.29393939393939394
4.0,0.0,0.0,0.0,140.0
macro avg,0.21436158192090393,0.24122657580919932,0.31496062992125984,660.0
4.3,0.0,0.0,0.0,141.0
