,f1-score,precision,recall,support
macro avg,0.9074284991631816,0.9073295163023486,0.908910941547728,660.0
2,0.9851851851851852,0.9708029197080292,1.0,133.0
3.5,0.9609375,0.9609375,0.9609375,128.0
4.1,0.9241379310344827,0.9241379310344827,0.9241379310344827,145.0
4.0,0.8605577689243028,0.8307692307692308,0.8925619834710744,121.0
weighted avg,0.9081791308921786,0.9086210079458253,0.9090909090909091,660.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
4.3,0.8063241106719368,0.85,0.7669172932330827,133.0
