,f1-score,precision,recall,support
macro avg,0.4752240898750272,0.5286197032069373,0.49058698497942094,660.0
2,0.943089430894309,0.9830508474576272,0.90625,128.0
3.5,0.44,0.7213114754098361,0.31654676258992803,139.0
4.1,0.13872832369942198,0.25,0.096,125.0
4.0,0.4901408450704226,0.3799126637554585,0.6904761904761905,126.0
weighted avg,0.47376547993141227,0.528885970251821,0.48787878787878786,660.0
accuracy,0.48787878787878786,0.48787878787878786,0.48787878787878786,0.48787878787878786
4.3,0.36416184971098264,0.3088235294117647,0.44366197183098594,142.0
