,f1-score,precision,recall,support
macro avg,0.40787354203937376,0.5037675347898972,0.4817261821688724,660.0
2,0.9629629629629629,0.9923664122137404,0.935251798561151,139.0
3.5,0.0,0.0,0.0,133.0
4.1,0.37554585152838427,0.39090909090909093,0.36134453781512604,119.0
4.0,0.48000000000000004,0.31738035264483627,0.984375,128.0
weighted avg,0.4107922916336486,0.5158264160879805,0.4803030303030303,660.0
accuracy,0.4803030303030303,0.4803030303030303,0.4803030303030303,0.4803030303030303
4.3,0.22085889570552147,0.8181818181818182,0.1276595744680851,141.0
